,Date,Date (UTC),Batch requests/sec,User connections,SQL Server: processor time for PRODSQL\ACCT,Free memory,Page reads/sec,Disk avg. read time > M: Data 1,Disk avg. read time > N: Data 2,Disk avg. read time > I: Index,Disk avg. write time > M: Data 1,Disk avg. write time > N: Data 2,Disk avg. write time > I: Index,Compilations/batch,Latch wait time,Disk avg. read time data
365,2024-04-30 06:06:00,2024-04-30 11:06:00,117.882999523784,1916.0,9.48078646648381,13.507522583007812,149.135701723113,0.9703,1.0031,1.071,0.3065,0.0,0.0,5.91085271317829,0.396,1.9734000000000003
366,2024-04-30 06:07:00,2024-04-30 11:07:00,82.715479659578,1890.0,9.09895924109955,13.599983215332031,9.91252978800582,1.0307,1.2623,1.0772,0.4779,0.4589,0.4541,6.143001007049341,0.4004,2.293
367,2024-04-30 06:08:00,2024-04-30 11:08:00,99.2623775564955,1848.0,9.20320788336702,13.644363403320312,84.5154908454834,1.1411,1.1161,1.0975,0.3131,0.4733,0.0,4.4149739801913706,0.3808,2.2572
368,2024-04-30 06:09:00,2024-04-30 11:09:00,72.1704733979246,1849.0,9.17116228258059,13.590774536132812,83.9139924466795,1.1899,1.3492,1.0369,0.4632,0.4758,0.4523,6.39803137496155,0.1176,2.5391
369,2024-04-30 06:10:00,2024-04-30 11:10:00,140.579504849079,1851.0,9.63009942194082,13.601654052734375,130.247159616355,1.11945,1.00245,1.06705,0.22615,0.21855,0.2589,3.92226148409894,0.297,2.1219
370,2024-04-30 06:11:00,2024-04-30 11:11:00,102.778301109046,1839.0,9.25856384903061,13.564926147460938,6.92207825690832,1.2459,1.2147,6.6734,0.2976,0.0,0.0,2.72449869224062,0.4166,2.4606
371,2024-04-30 06:12:00,2024-04-30 11:12:00,151.22145726329552,1876.5,9.32097840030042,13.542503356933594,160.461110044382,1.1352,1.0995,1.1088,0.0,0.0,0.0,4.21212703645615,0.95495,2.2347
372,2024-04-30 06:13:00,2024-04-30 11:13:00,115.181608472069,1882.0,9.50797558824986,13.723823547363281,153.692024834586,1.1865,1.1695,1.9257,0.2849,0.2877,0.3009,3.6137612026597203,0.8144,2.356
373,2024-04-30 06:14:00,2024-04-30 11:14:00,123.61840494747,1870.0,9.70760352559006,13.617408752441406,112.618250266962,2.268,2.4907,1.8377,0.0,0.0,0.0,20.0350546042874,0.4254,4.758699999999999
374,2024-04-30 06:15:00,2024-04-30 11:15:00,132.053988780374,1879.0,8.93546132666931,13.637245178222656,13.0187815318471,1.113,1.5118,1.4839,0.0,0.0,0.0,4.895693135935391,0.0963,2.6248
375,2024-04-30 06:16:00,2024-04-30 11:16:00,89.9472551495328,1868.0,11.0780235625996,13.626472473144531,12.4306506746112,1.1438,1.1426,1.2192,0.0,0.0,0.0,3.03816228232678,0.2226,2.2864
376,2024-04-30 06:17:00,2024-04-30 11:17:00,76.5998112449286,1874.0,9.29263290521913,13.631782531738281,18.8614830701591,1.6325,1.4939,1.0256,0.0,0.0,0.0,6.720741599073,0.1494,3.1264000000000003
377,2024-04-30 06:18:00,2024-04-30 11:18:00,110.794811959499,2005.0,9.06472959361083,13.518928527832031,163.811145184484,1.086,1.1927,3.6862,0.27,0.0,0.0,2.2242260294559597,0.3605,2.2787
378,2024-04-30 06:19:00,2024-04-30 11:19:00,107.93152591904,1991.0,9.48589029392449,13.564506530761719,9.95948993032543,1.32585,1.43015,1.1258,0.22375,0.0,0.0,2.18331616889804,0.2591,2.7560000000000002
379,2024-04-30 06:20:00,2024-04-30 11:20:00,166.403050445253,2001.0,9.49081365903115,13.913368225097656,81.3181573640214,2.8824,4.5906,1.3862,0.2877,0.0,0.0,4.3770032051282,0.2702,7.473000000000001
